tau 2.01, tau 2.77
0.5966657898759904, 0.7248069633245258
0.6122766861828968, 0.6938097644793236
0.6315609910297877, 0.7482083691342254
0.6848846630270221, 0.7861293849845197
0.7330299412153826, 0.7851679911275465
0.7772342996840333, 0.8766234949084223
0.797740595106696, 1.0498471997245582
0.8004600636733931, 1.0693751376022902
0.7956490125118294, 1.1132596272965478
0.780372716852664, 1.1614814473558581
0.9173327540841973, 1.3155166575291255
0.9089556025579917, 1.2101084064932424
0.7395929285880438, 1.0924083113398586
0.8954875029534738, 1.120645756429131
0.9197563338687114, 1.0182240111017167
1.081021642025114, 0.862052008732757
1.2059234219767043, 0.8966634514956004
1.2920082877648669, 1.0357764403303842
1.3781110548759476, 1.0224174938675903
1.4152626306620208, 1.1330740076484351
1.4444082901895403, 1.26745705599002
1.3689076936744848, 1.208873035058819
1.2997860481841064, 1.1359123220194003
1.2823275862068966, 1.2040958484563133
1.2911825801749273, 1.1668962128217522
1.2899130917159765, 1.1186006437685019
1.3912723880597015, 1.0895522309133057
1.311396949404762, 1.21398009272438
1.2974990555345676, 1.1737074648861427
1.341509541984733, 1.1526603599733591
1.3014490263459335, 1.1534943338028485
1.2647145061728395, 1.1974169607416374
1.2847181467181468, 1.2201694703646142
1.3896678389996093, 1.2188091829619276
1.279652682086614, 1.3689570189933105
1.1032350064381933, 1.4272173282749196
1.0606705211645466, 1.5893498239315005
0.8780901803607215, 1.3322302100890893
0.9538464095744681, 1.2844063600538713
0.8831852040816327, 1.365513132784355
0.9091165914684167, 1.1244496812802403
0.990445322180917, 1.1917279081943457
0.8012645348837208, 0.8373339042320611
0.829111332216171, 0.8431238691884079
0.837951001928847, 0.7956548413356826
0.880058610988526, 0.7193750680296379
0.777712895377129, 0.4106703343261804
0.8142512503677554, 0.4596226837539966
0.8646770677814272, 0.6292550245279532
0.774881023074313, 0.5087112020289589
0.7114288814932717, 0.4125009738265876
0.7017784097437666, 0.42836639267015125
0.7152170845289054, 0.5333246762117732
0.7571702284450995, 0.4905055315065839
0.7505205096333125, 0.43055208454809135
0.7854772369925672, 0.47605661195565696
0.7565346534653465, 0.37943699908767675
0.754487358795051, 0.3992366749393254
0.7803882915173239, 0.5194001594219007
0.7815439746864398, 0.5073424133378432
0.7754774866016795, 0.4851363287514916
0.8117396512711301, 0.6730590318728659
0.7152922705314009, 0.6806948064719882
0.802118220284652, 0.7474142483917381
0.7654479751872659, 0.7780872312334625
0.8610978324545987, 0.7723759706372743
0.8716754278044963, 0.7508647911910301
0.7532561507271119, 0.8677767148368314
0.8041440881597481, 0.7540718049742223
0.8817129629629631, 0.8490550589803306
0.8541988060016907, 0.9652788972946965
0.8044381873942471, 0.9042248517946447
1.0054373950461797, 0.980991116331424
1.146619839449541, 1.2342498663933013
1.1544219720496895, 1.3112145797461041
1.1018694358178054, 1.1617326501316614
1.0992768297697368, 1.1755889981090004
1.0535159128121163, 1.1244796800561152
0.9630600420448135, 1.0658741720765759
0.9180881357696913, 1.0376333378191116
0.9072167080231599, 0.9359055891108362
0.8725763888888889, 0.8548260676347651
0.908, 0.8427335217251297
0.9026172175249808, 0.925460513423132
0.8912424114671164, 0.8682328576600022
0.8992856935493236, 0.9147851367308008
0.9252269448865896, 0.9439589707913857
0.9473720861319637, 0.7980736030919438
0.8207227368257181, 0.6968895808521598
0.8485253109988915, 0.766889659958654
0.915362003683995, 0.7583180352959564
0.6733058092608327, 0.6549752582001102
0.7481096803062697, 0.6708014500994622
0.8001460468340017, 0.6485624139982971
0.8408428138035647, 0.7755712217741159
0.7542406332578332, 0.8369797464237678
0.7785733566682488, 1.013213670889556
0.5605840890022327, 0.4887520049391933
0.6356423585155199, 0.3724056177361968
0.6393667761856585, 0.4760314772895227
0.6442809542679463, 0.42696397034030875
0.6661634977295112, 0.3670688843530826
0.6582523749728841, 0.474391365941656
0.6733070154404999, 0.512538894480878
0.7141185553846428, 0.4353888597023673
0.7358788765994362, 0.5457830682374953
0.774582734403877, 0.638098991438463
0.8500553247931866, 0.7600211133432013
0.8660265647258977, 0.8570555895436174
0.7803787725984351, 0.9329246516724331
0.8903375518451558, 0.7856769631088634
0.7797034751879179, 0.8366783897450861
0.9847429777101971, 0.5560380726334775
0.900061373918341, 0.46153323697325377
1.1866740833629261, 0.47609041968815763
1.1234135288353864, 0.38723083382282986
1.1066543818625458, 0.47950962679783526
1.0511178655660378, 0.4734885544603183
0.9814195625000001, 0.5535731799948107
0.9945138635534477, 0.48447765302085927
1.1022217898832685, 0.635873281505468
1.1299793543543544, 0.6052168269840855
1.1865724381625442, 0.6756622883541777
1.2531782794861817, 0.7020524298155313
1.2640206356736243, 0.7025699863473966
1.17028866627952, 0.6818964483261919
1.1509960707269156, 0.608386985058083
1.0841343517430475, 0.6772312193811186
1.2545698911787366, 0.7313692516864742
1.3350438187352711, 0.7647875984041821
1.2934654506332828, 0.82043147447544
1.2608756363995848, 0.8709379353456955
1.0405774236756977, 0.765592945652205
1.0535018566840626, 0.8709601841291859
1.0163471453722337, 0.8999959519951853
0.816361607142857, 1.1818763767591665
0.8557139896373056, 1.2577336155459682
0.7664362206383204, 1.0917676103703065
0.7307843204148472, 0.8814918867045451
0.7146807269089697, 0.7836505434947306
0.6572860481841064, 0.8495317647900266
0.7031893283742222, 0.8168011440231132
0.7277201640369778, 0.9236638317216828
0.6748686514886164, 0.8459565030627979
0.5992553029727059, 0.7599438397982796
0.634503805175038, 0.7883009408313711
0.8323193787981094, 0.8338204958829116
0.6824718828103306, 0.6757824009289519
0.6890181721947776, 0.5543017229453111
0.718781179138322, 0.5544814920957423
0.7456512845688104, 0.6695764963904506
0.616253426743832, 0.7098016621966348
0.5876252723311547, 0.3621143092484983
0.6013853704876504, 0.4703576040236584
0.6372456913308281, 0.6273458539483318
0.5625134940626124, 0.5253917033617148
0.6180341383320791, 0.507443516592384
0.6378092263031682, 0.5998377596840642
0.6540506424412769, 0.6855218113281975
0.6452471432367792, 0.7494446420466436
0.6736942766752948, 0.592379064969637
0.6444503105590061, 0.6389222275214095
0.6701215832445865, 0.5592065231505906
0.6837006323827705, 0.5200952759065793
0.5672153498270817, 0.5374999853259891
0.6838483861415456, 0.6113752578879444
0.652216204017152, 0.8776009564863616
0.6405307733238738, 0.9481683044813823
0.7695544009779951, 1.015709896518638
0.8171341666666667, 0.9946139856767533
0.7984969899665553, 1.0587904363885718
0.8130013580090955, 0.9465075735517857
0.8186951971799956, 1.1218868090068161
0.8282180793114718, 1.1043000899523254
0.892957095994475, 1.054546907335708
0.8086186206281228, 1.2742352639557115
0.8883370495897253, 1.1503968236990814
0.8899686727850336, 1.124815188622797
0.9110369466713142, 1.16384187271734
0.9137461193515004, 1.1859502059168847
0.9619133697135062, 1.1359864273624145
0.9775328836424959, 0.9042691599374534
0.8729413805064169, 0.6544073967825808
0.8162120486870896, 0.47445409124895777
0.8753543248694826, 0.43861601035478875
0.8215861284820921, 0.42238247216565694
0.750680119581465, 0.11558558628246168
0.732396154341891, 0.45517236401620725
0.6953451135241856, 0.4023179085131718
0.6356224350205198, 0.5415644076364942
0.6176957087490031, 0.7452530368141411
0.6119723974042592, 0.7651781499270407
0.6612822186436964, 0.8543626523639044
0.6239578982496179, 0.49245099901386385
0.6405510242096173, 0.6455808684848167
0.5818825645875184, 0.6098358003767924
0.5621325076089639, 0.6382678617069948
0.638271988539909, 0.6930215569608983
0.6180392966257807, 0.6872243318711393
0.6954190012644982, 0.6522523234910433
0.6620254726150697, 0.628314368271485
0.864161860036302, 0.6376967168264729
0.7144963933558336, 0.5316849606380407
0.7702465978522497, 0.5583734811406789
0.7730262686402601, 0.5218481284258345
0.8306781185358396, 0.5196337214438436
0.7685707548459415, 0.5007999087903229
0.8524860292052795, 0.4867716274701662
0.8588030083731247, 0.5594912692009832
0.818228246350923, 0.4432519272925655
0.8118500023854582, 0.4216162280549483
0.7362954373255965, 0.44474125224776895
0.7976131296289117, 0.39367699370478726
0.8200645485323115, 0.45647674355393897
0.8309427090830573, 0.619208893322714
0.8394124024284475, 0.6453387776628877
0.813814780420586, 0.5649961706852488
0.7465756153709934, 0.5814898796734422
0.7843681592039801, 0.5782887281288239
0.7685544064748201, 0.6551404756028839
0.7831903068030236, 0.7202780387595309
0.8635195154777927, 0.7142605284990786
0.8056585394564529, 0.5489333244925881
0.779859091503363, 0.6871404961995186
0.8254193376068376, 0.558391627742908
0.6883388520971302, 0.49384606239000206
0.6402463845741833, 0.5039135781603102
0.6889150943396226, 0.5690303395809084
0.7012506303580434, 0.5615127981293648
0.7127560386473429, 0.5611293918360739
0.7550266731328807, 0.6296484939365677
0.7686842105263157, 0.7498771992252388
0.8408560311284046, 0.6333273433209288
0.8685915492957746, 0.49835512834040774
0.9774369920087425, 0.641597497199145
1.01577941254021, 0.7331750864612534
1.0543119266055048, 0.8617826993947649
1.0853132250580046, 1.0501778496226493
1.0077194752774974, 1.2402993991460132
1.0480336822940375, 1.5468334490171125
1.052784683022145, 1.5674752220168018
1.0557554945054946, 1.4727905496027252
0.863720013980237, 1.1626620058977033
0.8441601819705495, 1.0602671136036277
0.8065041309183348, 1.2083310132025393
0.9175869339028531, 1.0488877192562067
0.8749005497103677, 1.1339454236321962
0.8204378073312473, 1.1778338579421854
0.7689945293340879, 1.2940912414066301
0.8555957327675124, 1.3176417506330171
0.8924980478352662, 1.1069891604068853
0.8745906352683461, 1.1447032525353584
0.8934554496233522, 1.2042404491884187
0.8882656971860562, 1.1807124792246027
0.8526373056994819, 1.289880672021472
1.9966666666666668, 1.3500602159642356
0.4458974358974359, 0.9315292185533298
0.5220329406107237, 0.9629871583558276
0.5674497187145375, 0.9821111195057763
0.5959422035265645, 0.9440804722412779
0.6635628175367905, 0.9392043563708539
0.6941151395108509, 1.0277007959885691
0.730601788170564, 1.0424847412487126
0.7468690568810512, 0.9435280774058111
0.7522975677339901, 0.8730232470323773
0.8001006482429206, 0.8927939743136472
0.9068332779807374, 0.8590919684004786
0.9732767826386497, 0.8753727625575483
1.0414981718464351, 0.783299033956884
1.006577380952381, 0.7522397719850231
0.9822014805278404, 0.8906393644747151
1.008245001586798, 0.8199272012240347
1.0484063654404672, 0.8175207395009455
1.0364598410107517, 0.7448784878066846
0.9858972261329477, 0.6333911726906014
0.9643957567172021, 0.6178213128883772
0.9120441169021931, 0.5527767461906368
0.8501223177924048, 0.5388217284390622
0.7561086052369514, 0.3542990770194935
0.6496832697113246, 0.23248078101269265
0.7080870445344128, 0.7564979622768919
0.604834419133789, 0.6666911456272528
0.5663586606944461, 0.6158811899872957
0.5265027306160236, 0.6109113721114764
0.5146609497730057, 0.643168491359586
0.5197776302584912, 0.4740356173154144
0.5655870134892746, 0.475891732044192
0.5360231661772217, 0.4697759139221655
0.5468171678569576, 0.5072955312782018
0.5243258828197328, 0.5144223899268603
0.5338147791238376, 0.47388514189626124
0.5467820043701442, 0.47596301331050106
0.7218944720496895, 0.4722421871388725
0.7124715925477303, 0.5128514051984988
0.8226668021749074, 0.5874238152104493
0.7072245484020381, 0.48518196019417403
0.9430243826407526, 0.5471300662959704
0.9767284465540335, 0.5582897376494086
0.9900377928078444, 0.5792923653109721
0.9420967465543834, 0.5843554896126026
0.9114237587832841, 0.5369094731784406
0.8800293994120117, 0.5095873831446697
0.7834653146560735, 0.59744021430796
0.7913368079743645, 0.38783041861749423
0.7222581638940233, 0.45249785942786697
0.7891126279863483, 0.4758651574457473
0.7531383322559794, 0.4257613621721956
0.7715599999999999, 0.5101433035377528
0.6551056851311954, 0.4430891038726118
0.8009975669099758, 0.4628406769420293
0.85096949327818, 0.5541049600161686
0.6689900190114069, 0.43407539467665374
0.6888715165262476, 0.5215183569884738
0.82862656641604, 0.5663588949209727
0.7499929627023224, 0.6192059209177653
0.8042563492983881, 0.5981440424082463
0.8037465912736607, 0.7738197478995126
0.763765135892555, 0.8763199345346822
0.7765526443474041, 0.6963606752012972
0.7494956395145373, 0.7210935798968217
0.7721846480445298, 0.7315991222964819
0.7304795678267734, 0.6531451752502865
0.886479822904608, 0.6289981159243118
0.7412229491696024, 1.020879104148803
0.7292887986872787, 0.8791878279827947
0.6675265490811709, 0.7950897598712903
0.7322853811397756, 0.8898325239221856
0.7324943372915095, 0.8231891335568509
0.7024179059409678, 0.7728151057193211
0.7092804546182168, 0.7095031024625352
0.7116345737775854, 0.6708702150661523
0.7503405840734609, 0.7098211181226018
0.6313191253692156, 0.6344659340789718
1.0924133244745107, 1.0404969772089703
0.9210796184480988, 0.9242550345022209
1.250697740757645, 1.0657846695382782
1.2923763043733145, 1.1820052485565609
1.039385125783603, 0.9980649134329816
0.7242543330821402, 0.6389228210871826
0.8070001615421893, 0.6484987950393563
0.7849001814882032, 0.713146662924011
1.0344461198230799, 1.051548208134508
1.1964499635978554, 1.1758968570638926
0.6656250666098262, 0.7573681434224078
0.7559454829335993, 0.7086822455013293
0.908434457685316, 0.8758903163582813
0.7135935464091362, 0.7223886936148127
0.706681226522233, 0.7800910996366376
0.7013724951962669, 0.789235807783899
0.6690044178955884, 0.6370886091760021
0.6911319592708162, 0.5357161670146338
0.7176747568780649, 0.572321766958259
0.6152663331371395, 0.6353348098343545
0.5977977184195883, 0.6825885806731018
0.6347576307650935, 0.7047113986505441
0.6262303917456589, 0.7563057875350956
0.5303806469604015, 0.9346527233153437
0.4319792666658355, 0.7420957241950065
0.4024247283396735, 0.6645005433192374
0.42222553191489365, 0.5983297204750909
0.4647523992322457, 0.636144084997529
0.5022138312729529, 0.6316905460415113
0.5630771538903094, 0.61508728173644
0.5647001473606653, 0.49507681371467616
0.6145323092232103, 0.6068948334687988
0.4806455203116305, 0.617585124573472
0.537512275539326, 0.4972316176469882
0.6611467895898353, 0.6608830619232297
0.5529745989304813, 0.4437611404230928
0.5792658458732329, 0.6188862134761772
0.5719990477145148, 0.6684797407974339
0.5795238436544343, 0.6733893667261901
0.5273009391588404, 0.6241534544546883
0.4752929255711128, 0.559034787221699
0.48831186572989854, 0.6380782659576008
0.459516451520188, 0.5345041421093641
0.4328448764354192, 0.5023246933552994
0.4327735490009515, 0.6498021785317603
0.5501231060606061, 0.6349328750725195
0.5304877697011654, 0.519938418331855
0.5479286454286454, 0.6392175213160345
0.595139944022391, 0.6742151534775385
0.6746984693877551, 0.2805185490131072
0.6362206666934093, 0.46668093094134605
0.5593674590715407, 0.45938772932071836
0.5347723582852603, 0.4908917390322118
0.5183778336140487, 0.47453511805740595
0.6137540695681974, 0.429642594048577
0.5076507816839932, 0.4638799369556194
0.5474324324324324, 0.5429695578514941
0.5129310344827587, 0.3699371801335474
0.6892, 0.5941699616570681
0.6950664767331435, 0.6736676012042854
0.6835773681456068, 0.7107679579987942
0.7161960784313726, 0.9269022675997085
0.6476076560845917, 0.9007404374494438
0.6275352227823954, 0.618698274096414
0.5085686790273946, 0.3157538328139666
0.56831708178767, 0.3389852368757667
0.5461347977628274, 0.2288206547535026
0.5099065970180233, 0.27127881081672767
0.5990971386075502, 0.4264612228726277
0.653803814498259, 0.3148553462212427
0.7116810635713322, 0.3191889921360082
0.6843926748517037, 0.3139349387803033
0.6685974768381628, 0.26192254173503
0.6446778582187455, 0.35861626247299955
0.6659679415943395, 0.1841311497821238
0.6920372142295732, 0.21580378805284656
0.7349443095816078, 0.2989306556725808
0.7290957400087835, 0.138398751332325
0.7886713144161773, 0.1932647003024857
0.734965992251399, 0.23569713421286825
0.7715398793565684, 0.25251439944260134
0.7768849067413583, 0.27025957603887707
0.7867611456823801, 0.2752490529472309
0.8498625525080307, 0.23951623798478489
0.8091850893697083, 0.24491322847908792
0.7762528518996132, 0.18323262874083507
0.8971699804432857, 0.20467626209041853
0.9091235729489164, 0.21162724426511378
0.8479960764671509, 0.24012107303960178
0.7614685437969073, 0.20332186635487223
0.7504974513875778, 0.2860212725069946
0.7521083550913839, 0.2387256894604571
0.7302618304107614, 0.14626644313365542
0.6982205959226346, 0.3429029377597653
0.7245402298850575, 0.3051763648680613
0.6977670349907918, 0.36329464494011704
0.6257843137254903, 0.3486668940823337
0.5952777777777778, 0.299484442648495
0.6592469135802469, 0.25774118616584674
0.7787678207739308, 0.3009296041707473
0.8115977175463625, 0.31538115751824924
0.8166485148514852, 0.4144710119011163
0.8285538261997407, 0.4280800135735632
0.8171945567789355, 0.4933201144642657
0.8998404810887799, 0.3825175173114071
0.750864553314121, 0.3429910561014883
0.8076818181818182, 0.30157919790223003
0.8406751752413701, 0.3441410215301288
0.892454808105259, 0.34291940934821596
0.8540848760041914, 0.33941956695071296
0.8216666666666667, 0.491253787325124
0.6849110413396128, 1.0692882853964871
0.7040998412068282, 1.045664459466117
0.7545592451027234, 0.8217033696688439
0.7370971448127506, 0.8588719424972622
0.7473222837075663, 0.6632884355090706
0.7973977695167286, 0.6623333930602248
0.7884434968017058, 0.6645270263551049
0.8398153926157047, 0.5051256402346814
0.844609276531384, 0.4936474914536312
0.876182879377432, 0.638925072031616
0.9585462980862168, 0.7520700746465494
0.9330928512736236, 0.9026351778866623
0.9286522911051213, 0.629673391839947
0.9176937618147447, 0.9430879103420988
0.9785632594710507, 1.2890959786990785
0.9642085721730068, 1.4399383273021582
0.9981751769844857, 1.3585278157606537
0.8957930303431827, 1.130009041743141
0.948316358755724, 0.9241170943115812
1.0288675934209621, 1.0846550066793947
0.8066365209185279, 1.3076890036753706
1.0672184142274919, 0.8335519702601745
0.9598484072081306, 1.4412129190152092
