tau 2.01, tau 2.77
0.9153880529835391, 1.4647552845363958
0.9634670849845883, 1.542573365386207
0.8954877159197012, 1.4469844447717923
1.0194214445275716, 1.5782216840656123
1.082313879948782, 1.719461146228202
1.023832775297619, 1.6948365029347698
0.9769213243727686, 1.5768751891776867
1.043012773254108, 1.6647740524521955
0.8396576522602177, 1.455418162482276
0.947326330670899, 1.5009611226055142
0.8045852222467935, 1.3594392405863824
1.0711633952402133, 1.6377480044375172
0.9265123370571868, 1.5694075405976624
0.8785395516074449, 1.4923624600218046
0.7506497871677741, 1.3665163493836967
1.077860576923077, 1.7327961162126424
0.7854029575692197, 1.384127793919069
0.9336105696339614, 1.5940401374660895
0.8948438177874185, 1.5891108930418254
0.9866717456379276, 1.6641377311164998
0.9199054043049864, 1.501127820674433
0.8654415615687928, 1.4835079693405264
0.7695272580064771, 1.3425856633969608
0.7910782956921175, 1.456825376480975
0.8400409920366725, 1.3832904040451877
0.3902380952380953, 0.9841423942993093
0.4984905660377359, 1.096634776273476
0.40113923343390323, 0.9537485473516398
0.7456238361266294, 1.3817840665334489
0.7797687769326431, 1.320650241307909
0.7716974537403133, 1.3633354781570273
0.7525389334591789, 1.3973110709588403
0.6079772307692308, 1.181435006876169
0.6498064115652905, 1.3122778712644618
0.6745617659582166, 1.28180731271108
0.6844386984609705, 1.3461347855039718
1.0982568587778734, 1.7173776115812172
1.0791543081047337, 1.7600747781421466
0.8742098218798985, 1.4991639898675868
0.877348759712978, 1.509700348621792
0.9179641730641754, 1.5101325668476853
0.6656096082860449, 1.2306804435436363
0.5354608294930876, 1.1288350327799015
0.5458458244111349, 1.175193296767853
0.6130321590569574, 1.2041797474286937
nan, 0.7267235998067882
0.13390322580645164, 0.7183703956853313
0.2701202321282583, 0.7674470726520903
0.22972484758922299, 0.7631855019231079
0.23698919818603484, 0.7267608000834515
0.17465291193584767, 0.737028945896402
0.12704131204932986, 0.6775560354054977
0.11455768370349378, 0.6621448964193042
0.09671266678752348, 0.5887180589213351
0.03953399612638248, 0.5433933529114237
0.31276889232795946, 0.8404648766412506
0.3148545018471394, 0.8662960182651886
0.33344015141626415, 0.8316902571180863
0.3687683964433543, 0.896253757354464
0.35487124463519315, 0.8752375528654399
0.6337082950271626, 1.1546432491569818
0.43390536063206187, 1.028509119475729
0.3893755933688746, 0.9780957766350742
0.4248785270934085, 0.9429946863549274
0.3762451636904762, 0.9538768797448337
0.40990632080895534, 0.9175378665670018
0.49125731895223423, 1.0469856516791476
0.3925689603625435, 0.9440920381901107
0.042288828337874666, 0.552785189371796
0.3338597364665273, 0.8559953099267429
0.28878301277720225, 0.7969208280177323
nan, 0.5251681808143991
0.37384409482085895, 0.9877753234926356
0.2323964342370926, 0.8230446417164144
0.23894640479360854, 0.7830364219204468
0.2325768166386123, 0.7472694009761119
0.22151802901010959, 0.7154099018116656
0.18729392019523464, 0.6702563668706579
0.18340632176144805, 0.6776476244181265
0.18238963795473132, 0.6832186963798255
0.1740470400233361, 0.6903781254516733
0.16814826169869443, 0.6796651258545755
0.1622124953435155, 0.6777858229381916
0.15462617536676904, 0.6743469212425157
0.14897810229009312, 0.6667255620631795
0.13735370211710593, 0.6717322159597712
0.12716833151007573, 0.6748373205991448
0.12058513595719489, 0.6721088901994606
0.11342010009418457, 0.6833368637656794
0.31360341151385923, 0.8767496034932453
0.3578861788617886, 0.8935068816081935
0.6174758364312268, 1.2721836105284303
0.6902123695976156, 1.3234194529140766
0.628389759004377, 1.181660982853618
0.6056989540474892, 1.1765313638650894
0.6297126074738298, 1.2243572713099848
