tau 2.01, tau 2.77
0.7520212295444494, 1.610748960984232
0.8057421874999999, 1.620686457219155
0.8377289585781434, 1.5474514024801374
0.8713169447483589, 1.917452453329068
0.8990247236776785, 1.6851969491666348
0.7066450331665861, 1.6738999978423093
0.787228279532967, 1.7553301437605224
0.8059613477916006, 1.8178462857082525
0.783859324571089, 1.6556299918378916
0.8749629271610517, 1.7685957421089804
0.7530379672237827, 1.7278110099567638
0.7799759422614273, 1.664021437618154
0.8802948583333021, 1.6847568686024939
0.8310901039456937, 1.6848417157316105
0.8426119680851064, 1.6118340687396342
0.8717273307790551, 1.5757069807786537
0.873575010670081, 1.6697459276470914
0.8622458600427352, 1.5831523458269814
0.8337473244863014, 1.678432937833196
0.7436482433590402, 1.602136156971038
0.7635267473118279, 1.6312268119550615
0.710886992221262, 1.4678665024386528
0.7871982388316151, 1.582032707440428
0.725140739149119, 1.5296963502455558
0.7037886431945042, 1.5121357802446822
0.7422697509660799, 1.6049073197225785
0.7191963137591084, 1.6625873960144266
0.7218143216888128, 1.592109189476139
0.7428264186295503, 1.6487974336762425
0.743669001283148, 1.474013147765397
0.7757483165882857, 1.7418368487305893
0.7622325042607584, 1.5958088179683245
0.8085645487441464, 1.6075964414403914
0.800724214770798, 1.6115617216378917
0.8105000000000001, 1.604940009116377
0.772140235530207, 1.635314870947463
0.7298649610033727, 1.6911769448055327
0.734532561922754, 1.7561803691674278
0.7254298672103722, 1.585991235868951
0.758732581967213, 1.6470195529224774
0.807873735050598, 1.698781861599561
0.515, 1.2383476259375275
0.9235974880382776, 1.6893753148423545
0.8551615197074361, 1.8710228716556532
0.6686359881244353, 1.8262264655577374
0.5657045810493344, 1.7582359883314074
0.5511398496240602, 1.6781313125520898
0.47333333333333333, 1.7550791366923233
0.54, 1.7557918057295083
0.5526482712765958, 1.7170917833046437
0.5258585797382453, 1.7265570894695643
0.5915790224419931, 1.6260989595035233
0.6466049791745552, 1.575649829794076
0.6683820697106351, 1.6585120787455152
0.6706607939754555, 1.6052350185016357
0.6864577571902655, 1.517843432325291
0.696504400440044, 1.4618730257827706
0.7149646739130435, 1.4294822701064678
0.8243247962747382, 1.7112389925570577
0.9206799718370883, 1.724222704125779
0.898823482257375, 1.897513655433916
0.8573947594501717, 1.7936104780150985
0.8312474549935706, 1.7521746570476495
0.8515361397295558, 1.7411555777574979
0.8354305225653207, 1.8614072378636506
0.8824465521152319, 1.773348911267657
0.4391891891891892, 1.188623577958993
0.37259776536312844, 1.0625194958949846
0.6453197674418605, 1.3235727698735313
0.4405555555555556, 1.4943850191049668
0.357544364274571, 1.1367774459443
0.32646737062404874, 1.12728158308789
0.3448567361613881, 1.0629798217637805
0.8260904522613066, 1.5439776738357491
0.8847168648803554, 1.6570000927921562
0.26256878823793206, 1.573436491030161
0.3000796218590113, 1.6487186978824133
0.3931688410100969, 1.6622095758940894
0.4533857583061293, 1.8388785027423986
0.5047266071837109, 1.840619367682714
0.45509007692548564, 1.75962784492812
0.4891778144085886, 1.7385899237648186
0.6083256254167653, 1.6916124597421964
0.5914339939824184, 1.9229294410710014
0.5945129131395913, 1.7960014060869316
0.6340060469862776, 1.7413433429120355
0.5501912468632199, 1.9396263671235838
0.7254085876468274, 1.6866605767750626
0.7228249592243566, 1.6081943054705607
0.6715806006213324, 1.6816741708694136
0.7792779970912113, 1.645935012130693
0.731151820670062, 1.832939770607916
0.6526118117574886, 1.7303926955396092
0.5413335451752993, 1.6698058832088258
0.5962029435873594, 1.4000962595074717
0.5855415446167035, 1.5744098787610614
0.6075951083575926, 1.4191262611323818
0.6467917006097411, 1.3393074595052623
0.679363875069099, 1.4841048908440955
0.7107108685688095, 1.5876990597722764
0.7362291771832407, 1.4262356180623186
0.7556707317073171, 1.657154672048178
0.6489711877479065, 1.350090034876207
0.5783856183435507, 1.4133062455388758
0.650450358106385, 1.381366408368271
0.5927107027284773, 1.4561103625331053
0.6149544311685446, 1.373099253675612
0.6298668273352743, 1.3829122098256361
0.68510621105798, 1.4245757748422825
0.7033456554024056, 1.525724318802148
0.7208132734690729, 1.6635997627593109
0.7252659040798124, 1.6560195963282658
0.7271777476566158, 1.5718585799161213
0.7792692332183823, 1.6945361611328624
0.7681053142231793, 1.6574483082496547
0.8687417471018051, 1.597146545770173
1.0366107712789607, 1.79516038243757
0.7800559760674712, 1.6476755942341783
0.7121771638215322, 1.7904736634010705
0.8541884801927466, 2.107101563525722
0.8279114368171923, 1.9780621038586164
0.8602973813313657, 2.2700708199947774
0.9568349977133338, 1.9797171127906967
0.9792391499416213, 1.7513495241207044
0.8472872924148136, 1.8911816777133306
0.9383862034364723, 2.004843789049578
0.8183706002763256, 2.094151694592467
0.6432631205416528, 2.0077713971172004
0.9187871483666061, 2.201370750218083
0.8361754254225675, 2.4413772747056264
0.7516733826932049, 2.280055266198182
0.7969208982288332, 2.259699925059314
0.666483382245656, 2.275644706506479
0.707042684311944, 2.226855788065795
0.7425930677659234, 2.2283294722204205
0.7063296656856404, 2.2431781905781003
0.7571836809991547, 2.173190641763841
0.6901753543236905, 2.177490176614182
0.7142558192529, 2.2161486595108517
0.6997555708380769, 2.029296076099971
0.7009841241382961, 2.0392877886080747
0.6969997277785489, 1.9874302003158064
0.7357860877496072, 1.9900907886675894
0.8013772790622791, 2.1009764400706232
0.8397239981729251, 2.129999609664072
0.767225977326011, 2.0809275941357486
0.7702819388937625, 2.07499884600586
0.7716698965871052, 2.2265054183389434
0.7778005024137978, 2.1999202174911936
0.8285239364360977, 2.1406951653788866
0.8794605949827743, 2.05227010446197
0.8730205325568066, 2.0023989418539037
0.7970695215539403, 1.9828277452570846
0.6955229282421214, 2.0055889551378616
0.664663713303323, 1.8638049457467587
0.6028419841303767, 1.8420637850447497
0.7024986796527404, 1.993907908422611
0.737458281220141, 1.9313979390851657
0.6886531350716054, 1.827270242497924
0.7051942704824098, 1.8239286045978145
0.7060418974247197, 1.8547525461892902
0.7058492330768417, 1.7566204420954548
0.5616952639152296, 1.7892949258614341
0.42052432272133194, 1.420884884510718
0.42779330579400426, 1.3101691953779306
0.47419842864973505, 1.3210994262872866
0.332904648171964, 1.7301597700667957
0.2820356482380228, 1.8870510032633108
0.3463437245100705, 1.8345798892023752
0.42296969029795983, 1.8303280375490933
0.413238707800372, 1.8478554490084036
0.3798844518980265, 1.76080062843039
0.3841545613941873, 1.789058611474868
0.2877193688185192, 1.86507267774199
0.47365897574124, 1.8528317000455463
0.45568351373009336, 1.5982617319432542
0.5045605112590759, 1.7234213370728426
0.42002319124976306, 1.897627055607236
0.4417330023133781, 1.735541341917535
0.4839548079960291, 1.7599427286303264
0.5643722249629995, 1.378019126081664
0.7019601760202838, 1.419989562692954
0.488483213573334, 1.4099290133949334
0.5464935522869233, 1.4439581114877655
0.4618988950816466, 1.5105663680913213
0.7194159630076398, 1.5475765505062236
0.4757971454600668, 1.4707990423935573
0.5299397388684298, 1.1858428478200644
0.6159949937421777, 1.2906183513430396
0.5752947769708847, 1.2870274586017145
0.6066779431664412, 1.3009689897212457
0.05499999999999999, 0.7480464127942008
0.105, 0.7369812742356835
0.16, 0.7620277241193044
0.0650827135431848, 0.6402184700537408
0.052357095019164225, 0.6419941705209807
0.03774814679748286, 0.6111539453110687
0.3744969199178645, 1.145267309226641
0.2564181976166832, 0.972189067601201
0.3115728874649579, 0.9312507910088248
0.3240647547721253, 1.0488580753308845
0.35215040665642217, 1.0909889529851273
0.4153176601258793, 1.0579696848422249
0.40082130560289364, 1.1106095956024848
0.405482688735011, 1.1697412020044262
0.4222592209805568, 1.1089290307765396
0.016606060606060603, 0.6826996640261277
0.11683333333333334, 0.8826180922684264
0.29507366482504604, 0.9336262378193809
0.10258196721311474, 1.0028731950779546
0.1738287204171681, 0.9586914654980125
0.2217253657190174, 0.9052786836762355
0.22797388781431335, 0.878867066371097
0.10070920806848854, 0.6935618857774405
0.09176199762266032, 0.7022934029620942
0.08284004639017553, 0.7154349251209066
0.07341799910376323, 0.713006086011642
0.06967983431985784, 0.7062085987643529
0.06554196812996582, 0.6798783771182804
0.06437734009360374, 0.6786004836477494
0.06370212203927095, 0.7196439109658607
0.08928662420382166, 0.7882518954184486
0.5519009561001884, 1.2433523323508826
0.6196896076026978, 1.3090027760334089
0.6167855801727375, 1.3916115222162364
0.6065998427672956, 1.2704245807114163
0.6407883240667197, 1.6178759694528502
0.6161363636363637, 1.5511287824732258
0.6341477592905655, 1.4663205872441005
0.5751711117624072, 1.3696755616910425
0.5608035827227525, 1.2451899736405563
0.4741208608199255, 1.4011660545491091
0.5934748208689915, 1.4092998618588863
0.599673105862705, 1.4667990938331628
0.5690242843207562, 1.446628118391004
0.5745693168684227, 1.4854289442003397
0.5425678556606452, 1.3472193186853454
0.5020329366297341, 1.4941739583652123
0.503586662520712, 1.4488812378541145
0.5135388275876401, 1.5927156359830446
0.5270906538100795, 1.542580512328852
0.5664772537113624, 1.370495024219455
0.5180038003382208, 1.4301613401776507
0.47505815266357215, 1.3959709905839284
0.4934503980246358, 1.347016466271134
0.5155974456725533, 1.3256661847790767
0.5109082996075401, 1.2224916098473737
0.522852598066875, 1.2930180912148372
0.02935084082008754, 0.6033788887752788
0.5812479824236494, 1.6400751883680706
0.6293119586746356, 1.5721770776646073
0.22888888888888895, 0.8816612073110838
0.18103628401626523, 0.7833818539649091
0.07822945205479452, 0.7025738385027123
0.30575417509947267, 0.9513304877797166
0.30389027989615813, 1.0671776834225528
0.31611544181641116, 1.0457291101398236
0.5308088070144047, 1.190731959072576
0.5246649247101332, 1.1745408976344396
0.4893964271223918, 1.1450118909305473
0.4190699538638708, 1.0715165812987597
0.43217031772350023, 1.093326718044118
0.4245218232490393, 1.1278213289804617
0.4008608662820511, 1.1622685771223749
0.4422721713964918, 1.2415616232132607
0.4373494213101923, 1.2248562916396648
0.46837200241553345, 1.2569497328376598
0.500502710397139, 1.3359021056245406
0.5132923424112431, 1.2648882324074686
0.28523704789833826, 0.9874354601643992
0.5347567703520637, 1.195060895635348
0.5390283528650808, 1.229842057463495
0.10750000000000001, 0.8723267737275286
0.36876138556108945, 1.1825808954601609
0.17112972027893497, 0.8155546003274388
0.137102596580114, 0.7369005986801607
0.10216573092118944, 0.7634993230722482
0.13077380952380954, 0.7502913537597923
0.12614846323804846, 0.7911113310919577
0.17964488262071254, 0.7838031145826335
0.13022535529950263, 0.7433858895371406
0.48807332887057425, 1.1906453173245757
0.311406573568547, 1.0500894340416138
0.304130520461039, 0.9779884625259556
0.28881711132346477, 0.995073062588276
0.24153216956059825, 0.853209803832381
0.28130019596372974, 0.9618939831466475
0.31639597901471256, 0.9469772744469741
0.3407439192685872, 1.0167166600118298
0.4213164020151776, 1.0539555478123002
0.3114786337893362, 1.1475571946107783
0.29788190455768454, 1.0656016910488197
0.2898121814218201, 1.1257219661651197
0.3071193117567498, 0.9444594057047191
0.19863432902964595, 0.8931583513334521
0.18231593211752786, 0.8687409698510722
0.2040686028398924, 0.807570467981969
0.21481444615193568, 0.8575922957221862
0.2024633791046162, 0.9341163163601728
0.1863622170332469, 0.806216237096861
0.1774181720182629, 1.0183971942125758
0.1656798399121784, 0.9760846257898275
0.20804120414086605, 1.0061313681778634
0.22885771872479124, 1.0959324395114816
0.2826610011578637, 1.1530496541540536
0.2444179552147419, 0.9983341670051111
0.24888929444967076, 1.0033428372458795
0.2624872550594029, 1.005677440183063
0.25842897353937433, 1.004788403032728
0.2670184047588174, 0.9384723707958014
0.277054465538539, 0.9369288386023891
0.25490763600944266, 0.9396675981115952
0.25211542631036915, 0.8686359899439914
0.2693920768581628, 0.9211293306973551
0.36946819636145256, 0.9930628795848726
0.35903235574011594, 0.9939622081687874
0.11522700341750197, 0.8869053681684282
0.17938686853781963, 0.779111211966731
0.1434129662445334, 0.7604020970877846
0.12519065389777728, 0.7505344911616225
0.2968325126979544, 0.9844499555275101
0.3027716691499117, 1.168810650367605
0.31286297129526597, 1.1410282244409682
0.37897913817667034, 1.1690731863368993
0.3900449685056842, 1.1669724338528764
0.4002478523286517, 1.096164022439499
0.3243598724896901, 1.185758199912878
0.21279767092022506, 1.1694587176499347
0.14963948362011725, 1.111159189839485
0.1903991026855113, 1.1409828645515045
0.16070034498827623, 1.1094657953539884
0.18962050953429146, 1.0619046920402901
0.16310700757358626, 1.050877655966379
0.20570438700447405, 1.1235352919814905
0.18290121572732704, 1.0161575264748448
0.18524734773394647, 1.0311885725730776
0.19575801522409586, 1.0636646097632665
0.17994912772306976, 1.1033926627746855
0.20282902995360633, 1.0646219277426534
0.22230976152852738, 1.1433507698611145
0.2582671747571553, 1.1144283351504263
0.28831688072197614, 1.0626748590204473
0.30506919500790497, 1.0165082904076308
0.27834250084572243, 1.18808069783108
0.2549106026855373, 1.2245424255468207
0.23351399124895256, 0.9664119394803697
0.24070309860538375, 0.8644378524628099
0.24501939289909158, 1.0077040936140609
0.2749199236419576, 0.8851025990620656
0.39067702454166586, 1.1358315623024997
0.2128555083799042, 1.0931360024259527
0.26750244943449397, 1.13476435239952
0.3114298582871775, 1.150418769280725
0.263167824692942, 0.9903046231097732
0.4272795580508213, 1.1081585180192546
0.3543839057005752, 0.9734515509795298
0.006979166666666667, 0.7347043949742957
0.4322460982148424, 1.0677126094756755
0.42625071924603175, 1.1080160851522918
0.4296257495573085, 1.0940134970667996
0.3730327329509743, 1.2672680013331585
0.3806737312030075, 1.1815407322324845
0.3614237219062154, 1.2386746281593444
0.36092634237475785, 1.1398076791318215
0.35520983859623484, 1.294255077045376
0.42900856558424955, 1.3488963114824366
0.33051969820885185, 1.0790537289884548
0.30831770530605956, 1.178265513973421
0.29486317441632337, 1.1339706197137678
0.2671558309136138, 1.2263024432742513
0.2979505989989932, 1.1121077728942297
0.3229779145848402, 1.1219682745385167
0.31793110101466626, 1.180247981944091
0.294754110377181, 1.3875324780418288
0.32019067288058983, 1.202891959007957
0.2972322837335851, 1.1265749093048414
0.2899392557003389, 1.0381789639689663
0.2899735520509123, 0.9178159840580068
0.30658631180875306, 0.9947111836873458
0.32930506954920347, 1.0295396741079081
0.30200128238847435, 0.9606716887805714
0.28327562624125263, 1.04286821157694
0.2984386514926365, 1.047569245112226
0.3253329774356931, 1.0086753784606266
0.36932834799680403, 0.9930062492491303
0.36962298219994477, 1.0260691068362928
0.10579215486500254, 0.8450164894602191
0.15473697958527566, 0.8313568802144018
0.1315734687236529, 0.7807209757464506
0.12521947786395732, 0.7969962840260558
0.10380257826135772, 0.8170534388033076
0.1099207833825602, 0.7919885357574267
0.09925781667494378, 0.7738457688527287
0.09123332672410683, 0.7169910910298423
0.07639371943696471, 0.732894634267241
0.09863890019445576, 0.6816602560139925
0.09202499750750015, 0.6748848848907064
0.07543566317115984, 0.7266481899347715
0.10048175307727736, 0.7568278326247292
0.11830550466167856, 0.717301258786055
0.10833333333333334, 0.7216645569304269
0.055, 0.9302803466800054
0.027501606477316542, 0.6793514566648168
0.07181449687611115, 0.7162470881357881
0.17411940616157842, 0.7845481797659848
0.13904389983263535, 0.8035082777871135
0.2579164756516533, 0.8729559378888286
0.34072798643433916, 6.57125392226236
0.33579261946016503, 5.830025937486781
0.11325490196078432, 0.7223227544082768
0.03623330008761107, 0.6086496719222994
0.016201358536615734, 0.6382016357483853
0.010452851678947073, 0.6614670472361919
0.018970328736683875, 0.5941321822336526
0.1094827600618548, 0.693183066333247
0.05881807740324594, 0.683644456701254
0.04632028992665399, 0.679638565141807
0.05013072989182821, 0.6953089764989439
0.0476324904353338, 0.6938415571802833
0.053225359744716726, 0.6612988449328419
0.3485294117647059, 1.0244364742745138
0.40166666666666667, 1.0716097908096194
0.3325, 0.9718968125059544
0.17384615384615382, 0.8763868700515187
0.14500000000000002, 1.022478765592311
0.31297344787192505, 1.0827466059326512
0.23820386126943283, 1.1400528982248477
0.28, 1.1655228747518271
0.2793457636452288, 0.9027810737228171
0.2735835603814796, 0.9149295338263179
0.2817580658401968, 0.9075408157481546
0.29324307878748535, 0.9572780984026394
0.2998878820528533, 0.9531847017735784
0.26860269613395665, 0.9016181145546249
0.26081794435703654, 0.945303379704364
